Id,Lot Area,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice
1827,6173,Sawyer,1Fam,1Story,5,6,1967,1967,HdBoard,Wd Sdng,BrkFace,75.0,TA,CBlock,277.0,876.0,902,0,0.0,1,0,3,TA,6,Typ,0,Attchd,1967.0,1.0,288.0,Y,0,0,8,2007,125500
1580,12890,Timber,1Fam,1Story,6,5,1989,1989,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,CBlock,1495.0,1495.0,1495,0,0.0,2,0,3,TA,8,Typ,1,Attchd,1989.0,2.0,438.0,Y,252,0,7,2008,150000
1803,10440,Somerst,1Fam,1Story,8,5,2007,2007,CemntBd,CmentBd,None,0.0,Ex,PConc,1574.0,1574.0,1584,0,0.0,2,0,2,Ex,6,Typ,1,Attchd,2007.0,2.0,594.0,Y,0,256,5,2007,261329
1132,7500,SawyerW,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,BrkFace,120.0,TA,PConc,400.0,1080.0,1080,0,1.0,1,0,3,Gd,6,Typ,0,,,0.0,0.0,Y,0,0,4,2008,141000
1941,9532,NAmes,1Fam,1Story,4,6,1953,1953,VinylSd,VinylSd,None,0.0,TA,CBlock,156.0,1105.0,1647,0,1.0,1,0,3,TA,6,Min1,1,Attchd,1953.0,1.0,280.0,Y,225,0,2,2007,153000
1742,3922,Blmngtn,TwnhsE,1Story,7,5,2006,2007,WdShing,Wd Shng,BrkFace,72.0,Gd,PConc,1258.0,1258.0,1258,0,0.0,2,0,2,Gd,6,Typ,1,Attchd,2007.0,3.0,648.0,Y,144,16,6,2007,172500
2026,8730,BrkSide,1Fam,2Story,6,7,1915,2003,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,698.0,698.0,698,698,0.0,1,0,3,TA,7,Typ,0,Detchd,2003.0,1.0,384.0,Y,0,0,7,2007,153575
2245,6060,IDOTRR,1Fam,1Story,5,9,1930,2007,MetalSd,MetalSd,None,0.0,Gd,BrkTil,100.0,837.0,1001,0,0.0,1,0,2,Gd,5,Typ,0,Detchd,1930.0,1.0,216.0,N,154,0,11,2007,124900
1691,14450,NridgHt,1Fam,1Story,9,5,2006,2007,CemntBd,CmentBd,BrkFace,315.0,Ex,PConc,2121.0,2121.0,2121,0,0.0,2,1,3,Ex,8,Typ,1,Attchd,2007.0,3.0,732.0,Y,124,98,5,2007,415298
725,5400,OldTown,1Fam,1.5Fin,6,6,1920,1950,MetalSd,MetalSd,None,0.0,Fa,BrkTil,972.0,972.0,1044,0,0.0,1,0,3,TA,6,Typ,0,Detchd,1920.0,1.0,207.0,Y,0,0,9,2009,119000
1787,10000,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,410.0,Gd,PConc,1588.0,1588.0,1588,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,2006.0,3.0,825.0,Y,144,45,12,2007,227000
1216,10007,NAmes,1Fam,1Story,5,7,1959,2006,HdBoard,HdBoard,BrkFace,54.0,Gd,CBlock,247.0,1053.0,1053,0,1.0,1,1,3,Gd,5,Typ,0,Attchd,1959.0,1.0,312.0,Y,0,0,8,2008,145500
2654,7830,OldTown,1Fam,1Story,3,5,1921,1950,AsbShng,AsbShng,None,0.0,TA,BrkTil,76.0,492.0,492,0,1.0,1,0,1,TA,3,Typ,0,Detchd,1921.0,1.0,200.0,N,0,0,6,2006,61500
2310,11727,NAmes,1Fam,1Story,7,6,1969,1969,HdBoard,HdBoard,BrkFace,434.0,TA,CBlock,1851.0,1851.0,1851,0,0.0,2,0,3,TA,8,Typ,1,Attchd,1969.0,2.0,506.0,Y,0,146,3,2006,192100
761,10320,IDOTRR,2fmCon,2Story,6,7,1915,1965,MetalSd,MetalSd,None,0.0,TA,CBlock,160.0,698.0,754,649,1.0,1,1,3,TA,7,Typ,0,Detchd,1915.0,1.0,308.0,Y,0,0,2,2009,116000
1884,10482,NAmes,1Fam,SLvl,6,8,1958,1958,VinylSd,VinylSd,BrkFace,63.0,TA,CBlock,81.0,588.0,1138,0,0.0,1,0,3,TA,6,Typ,0,Attchd,1958.0,1.0,264.0,Y,224,0,6,2007,145000
449,15274,NridgHt,1Fam,1Story,9,5,2003,2003,VinylSd,VinylSd,BrkFace,724.0,Gd,PConc,480.0,2452.0,2452,0,2.0,2,0,3,Ex,10,Typ,1,Attchd,2003.0,3.0,886.0,Y,0,116,7,2009,445000
856,8800,CollgCr,1Fam,1Story,5,7,1977,2008,HdBoard,HdBoard,None,0.0,TA,CBlock,364.0,1040.0,1040,0,0.0,2,0,3,Gd,5,Typ,0,Detchd,1977.0,2.0,484.0,Y,0,0,9,2009,150500
11,10000,Gilbert,1Fam,2Story,6,5,1993,1994,HdBoard,HdBoard,None,0.0,TA,PConc,763.0,763.0,763,892,0.0,2,1,3,TA,7,Typ,1,Attchd,1993.0,2.0,440.0,Y,157,84,4,2010,175900
389,10140,NWAmes,1Fam,1Story,6,6,1974,1974,Plywood,Plywood,BrkFace,196.0,TA,CBlock,228.0,1116.0,1116,0,1.0,2,0,3,TA,6,Typ,1,Attchd,1974.0,2.0,528.0,Y,0,0,4,2009,167900
2415,14054,Gilbert,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,879.0,879.0,879,984,0.0,2,1,4,Gd,9,Typ,1,BuiltIn,2006.0,3.0,660.0,Y,100,17,11,2006,219210
77,11218,SawyerW,1Fam,2Story,6,5,1992,1992,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,1055.0,1055.0,1055,790,0.0,2,1,3,Gd,8,Typ,1,Attchd,1992.0,2.0,462.0,Y,635,104,5,2010,189000
1238,8856,NAmes,1Fam,1Story,5,4,1957,1957,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,CBlock,503.0,1176.0,1176,0,1.0,1,0,3,TA,6,Typ,2,Attchd,1957.0,1.0,292.0,Y,0,88,5,2008,136500
223,7800,Sawyer,1Fam,1Story,5,7,1966,2008,HdBoard,HdBoard,BrkFace,47.0,TA,CBlock,150.0,864.0,892,0,1.0,1,0,3,Gd,5,Typ,0,Detchd,1966.0,1.0,416.0,Y,0,0,6,2010,137900
723,7200,OldTown,1Fam,1Story,5,4,1910,2006,MetalSd,Stucco,None,0.0,TA,BrkTil,310.0,1022.0,1022,0,1.0,1,0,2,TA,4,Maj2,0,Detchd,1956.0,1.0,280.0,Y,0,30,6,2009,85000
2562,10680,NAmes,1Fam,1Story,5,3,1951,1951,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,CBlock,1380.0,2136.0,2136,0,0.0,2,0,4,TA,7,Mod,0,Detchd,1951.0,2.0,528.0,Y,0,30,10,2006,137900
995,9535,Gilbert,1Fam,2Story,6,5,1998,1998,VinylSd,VinylSd,None,0.0,TA,PConc,75.0,926.0,926,678,0.0,2,1,3,TA,7,Typ,0,Attchd,1998.0,2.0,472.0,Y,100,82,5,2008,195500
287,6858,SWISU,1Fam,2Story,6,4,1915,1950,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,806.0,806.0,841,806,1.0,1,1,4,Fa,6,Typ,0,Detchd,1920.0,1.0,216.0,Y,0,66,5,2010,128000
1152,8100,Sawyer,1Fam,1Story,5,8,1961,2007,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,100.0,864.0,864,0,1.0,1,0,3,Gd,5,Typ,1,Detchd,1962.0,1.0,420.0,Y,132,0,7,2008,135000
1449,9216,CollgCr,1Fam,1Story,5,6,1975,1975,HdBoard,HdBoard,BrkFace,176.0,TA,CBlock,782.0,1076.0,1076,0,0.0,1,1,3,TA,5,Typ,1,Detchd,1985.0,2.0,576.0,Y,0,0,9,2008,143195
1330,9100,BrkSide,1Fam,1Story,5,6,1930,1960,VinylSd,VinylSd,None,0.0,TA,BrkTil,742.0,742.0,779,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1988.0,1.0,308.0,P,0,0,8,2008,79500
1134,12774,SawyerW,1Fam,2Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,95.0,Gd,PConc,835.0,835.0,835,828,0.0,2,1,3,Gd,8,Typ,0,Attchd,2003.0,2.0,478.0,Y,168,68,7,2008,192500
706,6000,OldTown,1Fam,1.5Fin,5,7,1950,1970,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,384.0,768.0,768,560,0.0,1,1,3,TA,6,Typ,0,Detchd,1950.0,1.0,308.0,Y,0,12,3,2009,129500
1617,10364,Gilbert,1Fam,2Story,6,5,1995,1996,MetalSd,MetalSd,None,0.0,TA,PConc,806.0,806.0,806,766,0.0,2,1,3,TA,7,Typ,1,BuiltIn,1995.0,2.0,373.0,Y,0,40,5,2007,168000
1339,6000,BrkSide,1Fam,1.5Fin,6,5,1939,1950,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,475.0,739.0,874,468,0.0,2,0,2,TA,7,Typ,1,Detchd,1939.0,1.0,240.0,Y,0,0,4,2008,105000
1664,10530,NAmes,1Fam,1Story,6,5,1971,1971,Plywood,Plywood,None,0.0,TA,CBlock,664.0,981.0,981,0,1.0,1,1,3,TA,5,Typ,0,Detchd,1979.0,2.0,576.0,Y,0,312,3,2007,143250
1433,9525,CollgCr,1Fam,1Story,5,6,1995,2006,VinylSd,VinylSd,None,0.0,TA,PConc,1099.0,1099.0,1099,0,0.0,1,1,3,Gd,6,Typ,0,Attchd,1999.0,1.0,352.0,Y,278,0,6,2008,144000
75,8880,SawyerW,1Fam,2Story,7,5,1994,2002,VinylSd,VinylSd,None,0.0,Gd,PConc,253.0,948.0,1222,888,1.0,2,1,3,Gd,8,Typ,2,Attchd,1994.0,2.0,463.0,Y,0,130,5,2010,205000
2255,8410,Mitchel,1Fam,SFoyer,6,6,1974,1974,Plywood,Plywood,None,0.0,TA,CBlock,46.0,970.0,1026,0,1.0,1,0,2,TA,5,Typ,1,Attchd,1974.0,2.0,528.0,Y,193,0,4,2007,143000
1170,4385,Somerst,TwnhsE,1Story,9,5,2001,2001,VinylSd,VinylSd,None,0.0,Gd,PConc,455.0,1419.0,1419,0,1.0,1,1,2,Ex,5,Typ,1,Attchd,2001.0,2.0,588.0,Y,155,58,9,2008,290000
45,12919,NridgHt,1Fam,1Story,9,5,2009,2010,VinylSd,VinylSd,Stone,760.0,Ex,PConc,142.0,2330.0,2364,0,1.0,2,1,2,Ex,11,Typ,2,Attchd,2009.0,3.0,820.0,Y,0,67,3,2010,611657
836,12464,CollgCr,1Fam,1Story,5,5,1996,1996,VinylSd,VinylSd,None,0.0,TA,PConc,308.0,1040.0,1040,0,1.0,1,0,3,Gd,6,Typ,0,Detchd,2000.0,2.0,576.0,Y,168,0,11,2009,152000
8,5005,StoneBr,TwnhsE,1Story,8,5,1992,1992,HdBoard,HdBoard,None,0.0,Gd,PConc,1017.0,1280.0,1280,0,0.0,2,0,2,Gd,5,Typ,0,Attchd,1992.0,2.0,506.0,Y,0,82,1,2010,191500
1704,9591,NridgHt,1Fam,2Story,8,5,2004,2005,VinylSd,VinylSd,BrkFace,344.0,Gd,PConc,1143.0,1143.0,1143,1330,0.0,2,1,4,Gd,9,Typ,1,BuiltIn,2004.0,3.0,852.0,Y,192,151,10,2007,317000
2068,6960,Sawyer,1Fam,1.5Fin,7,8,1940,1998,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,422.0,680.0,798,504,0.0,1,1,2,Gd,6,Typ,2,Attchd,1940.0,1.0,224.0,Y,0,0,7,2007,165250
1488,9825,Edwards,1Fam,1Story,5,5,1966,1966,HdBoard,HdBoard,None,0.0,TA,CBlock,483.0,1092.0,1092,0,0.0,1,0,3,TA,6,Typ,0,Attchd,1966.0,1.0,264.0,Y,259,0,4,2008,123000
1391,14175,Sawyer,1Fam,1Story,6,8,1956,1956,HdBoard,HdBoard,None,0.0,TA,CBlock,212.0,988.0,1188,0,1.0,1,0,1,TA,4,Typ,1,Attchd,1956.0,2.0,621.0,Y,102,89,6,2008,185000
2633,7400,NAmes,1Fam,1Story,7,6,1962,1962,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,236.0,1045.0,1045,0,1.0,1,0,3,TA,6,Typ,0,Detchd,1962.0,2.0,528.0,Y,0,0,3,2006,120000
1872,10738,NWAmes,1Fam,1Story,6,7,1966,1966,HdBoard,HdBoard,None,0.0,TA,CBlock,301.0,1093.0,1093,0,1.0,2,0,3,TA,6,Typ,1,Attchd,1966.0,2.0,484.0,Y,224,0,11,2007,158500
1138,8366,SawyerW,1Fam,2Story,6,5,2004,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,798.0,798.0,798,842,0.0,2,1,3,Gd,6,Typ,0,Attchd,2004.0,2.0,520.0,Y,138,45,12,2008,173000
1899,9842,NAmes,Duplex,1Story,4,5,1962,1962,HdBoard,HdBoard,None,0.0,TA,Slab,0.0,0.0,1224,0,0.0,2,0,2,TA,6,Typ,0,CarPort,1962.0,2.0,462.0,Y,0,0,3,2007,101800
915,7200,SWISU,1Fam,2Story,7,9,1936,2007,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,0.0,560.0,575,560,1.0,1,0,3,Gd,6,Typ,0,Detchd,1971.0,2.0,576.0,Y,256,0,4,2009,155000
660,10230,OldTown,1Fam,1Story,5,7,1925,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,1054.0,1054.0,1078,0,0.0,1,0,3,Ex,6,Typ,0,Detchd,1987.0,1.0,264.0,N,0,0,12,2009,125000
2004,8626,OldTown,1Fam,1Story,4,6,1956,1956,MetalSd,MetalSd,None,1.0,TA,CBlock,0.0,0.0,968,0,0.0,1,0,2,TA,5,Typ,0,Attchd,1956.0,1.0,331.0,Y,0,0,5,2007,104500
443,8834,NridgHt,1Fam,2Story,9,5,2004,2005,VinylSd,VinylSd,Stone,216.0,Gd,PConc,292.0,1462.0,1462,762,1.0,2,1,4,Ex,10,Typ,1,Attchd,2004.0,3.0,738.0,Y,184,0,6,2009,350000
2627,8544,NAmes,Duplex,1Story,3,4,1950,1950,Stucco,Stone,None,0.0,TA,CBlock,0.0,0.0,1040,0,0.0,2,0,2,TA,6,Typ,0,Detchd,1949.0,2.0,400.0,Y,0,0,7,2006,93500
1438,9179,CollgCr,1Fam,2Story,7,5,1999,1999,VinylSd,VinylSd,BrkFace,158.0,Gd,PConc,240.0,873.0,882,908,1.0,2,1,3,Gd,7,Typ,0,Attchd,1999.0,2.0,588.0,Y,0,88,6,2008,193000
1525,11526,Crawfor,1Fam,2.5Fin,6,7,1922,1994,MetalSd,MetalSd,None,0.0,TA,BrkTil,588.0,588.0,1423,748,0.0,2,0,3,TA,11,Min1,1,Detchd,1993.0,2.0,672.0,Y,431,0,9,2008,191000
2644,5684,OldTown,1Fam,1Story,6,8,1930,2005,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,813.0,813.0,813,0,0.0,1,0,2,Gd,5,Typ,0,Detchd,1932.0,1.0,270.0,N,0,113,6,2006,110000
866,11885,CollgCr,1Fam,2Story,8,5,2001,2001,VinylSd,VinylSd,BrkFace,108.0,Gd,PConc,309.0,1299.0,1299,573,1.0,2,1,3,Ex,7,Typ,1,BuiltIn,2001.0,2.0,531.0,Y,160,122,11,2009,261500
620,9600,NAmes,1Fam,1Story,5,6,1956,1956,MetalSd,MetalSd,None,0.0,TA,CBlock,546.0,1050.0,1050,0,0.0,1,0,2,TA,5,Typ,0,Attchd,1956.0,1.0,338.0,Y,0,0,6,2009,128900
2451,17242,NoRidge,1Fam,2Story,9,5,1993,1994,MetalSd,MetalSd,BrkFace,738.0,Gd,PConc,48.0,1733.0,1933,1567,1.0,3,1,4,Ex,11,Typ,1,Attchd,1993.0,3.0,959.0,Y,870,86,5,2006,584500
2186,10215,Edwards,1Fam,1Story,4,5,1954,1954,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,PConc,372.0,864.0,948,0,0.0,1,0,3,TA,5,Typ,0,Attchd,1954.0,1.0,248.0,Y,0,0,2,2007,111000
2025,8550,BrkSide,1Fam,1.5Fin,5,5,1926,1950,HdBoard,HdBoard,None,0.0,TA,PConc,750.0,750.0,960,356,0.0,1,0,4,TA,7,Typ,0,Detchd,1965.0,2.0,576.0,Y,0,0,10,2007,90000
1916,18450,NAmes,1Fam,2Story,6,5,1965,1979,Plywood,Plywood,BrkCmn,113.0,TA,CBlock,111.0,1021.0,1465,915,0.0,2,1,3,TA,7,Sev,1,CarPort,1965.0,2.0,596.0,Y,0,265,8,2007,129000
1542,14778,Crawfor,1Fam,1Story,6,7,1954,2006,HdBoard,HdBoard,BrkFace,72.0,Gd,CBlock,568.0,1296.0,1640,0,1.0,1,0,3,Gd,7,Typ,1,Detchd,1993.0,2.0,924.0,Y,108,0,11,2008,224000
1163,3180,Somerst,TwnhsE,2Story,6,5,2005,2005,MetalSd,MetalSd,None,0.0,Gd,PConc,210.0,600.0,600,600,1.0,2,1,2,Gd,5,Typ,0,Detchd,2005.0,2.0,480.0,Y,0,166,5,2008,165000
205,3068,OldTown,1Fam,2Story,6,8,1920,1993,VinylSd,VinylSd,None,0.0,TA,BrkTil,662.0,662.0,662,662,0.0,1,0,3,TA,6,Typ,0,Detchd,1920.0,1.0,180.0,Y,0,0,2,2010,122000
2261,8298,Timber,1Fam,1Story,8,5,2006,2007,VinylSd,VinylSd,,,Gd,PConc,963.0,1546.0,1564,0,0.0,2,0,2,Ex,6,Typ,1,Attchd,2207.0,2.0,502.0,Y,132,0,9,2007,267300
423,13518,NridgHt,1Fam,2Story,9,5,2008,2009,VinylSd,VinylSd,Stone,860.0,Ex,PConc,1926.0,1926.0,1966,1174,0.0,3,1,4,Ex,11,Typ,2,BuiltIn,2009.0,3.0,820.0,Y,144,78,7,2009,485000
2687,33120,OldTown,1Fam,1.5Fin,6,5,1962,1962,BrkFace,Wd Sdng,None,0.0,TA,CBlock,1595.0,1595.0,1611,875,0.0,2,0,5,TA,8,Typ,1,Detchd,1962.0,2.0,576.0,Y,0,0,10,2006,220000
1436,13142,CollgCr,1Fam,2Story,6,5,1997,1997,VinylSd,VinylSd,BrkFace,128.0,TA,PConc,176.0,864.0,872,899,1.0,2,1,3,Gd,6,Typ,0,Attchd,1997.0,2.0,600.0,Y,0,96,7,2008,215700
444,11362,NridgHt,1Fam,1Story,8,5,2004,2005,MetalSd,MetalSd,Stone,42.0,Gd,PConc,797.0,1836.0,1836,0,1.0,2,0,3,Gd,7,Typ,1,Attchd,2004.0,3.0,862.0,Y,125,185,3,2009,280000
1067,10845,NridgHt,1Fam,1Story,8,5,2003,2004,VinylSd,VinylSd,BrkFace,504.0,Gd,PConc,454.0,1603.0,1575,0,1.0,2,0,2,Gd,7,Typ,1,Attchd,2003.0,3.0,732.0,Y,216,28,6,2008,284000
2290,1936,MeadowV,Twnhs,SFoyer,4,6,1970,1970,CemntBd,CmentBd,None,0.0,TA,CBlock,0.0,630.0,630,0,1.0,1,0,1,TA,3,Typ,0,,,0.0,0.0,Y,0,0,12,2007,84500
168,9760,NAmes,1Fam,1Story,6,7,1963,1984,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,CBlock,415.0,1395.0,1395,0,1.0,1,0,2,TA,7,Min1,1,Attchd,1963.0,2.0,440.0,Y,657,0,5,2010,192000
2643,3960,OldTown,1Fam,2Story,7,8,1930,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,502.0,502.0,502,502,0.0,1,0,2,Gd,5,Typ,1,Detchd,1930.0,1.0,200.0,N,280,0,7,2006,105000
2802,9100,CollgCr,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,1836.0,1860.0,1836,0,0.0,2,0,3,Gd,8,Typ,1,Attchd,2004.0,2.0,484.0,Y,120,33,10,2006,216837
1224,9600,NAmes,1Fam,1Story,5,6,1960,1960,MetalSd,MetalSd,BrkFace,203.0,Fa,CBlock,638.0,1296.0,1496,0,0.0,2,0,3,Gd,6,Typ,0,Attchd,1960.0,2.0,450.0,Y,0,22,2,2008,141500
1382,9764,Sawyer,1Fam,1Story,5,7,1967,2003,VinylSd,VinylSd,None,0.0,TA,CBlock,192.0,894.0,894,0,1.0,1,0,3,Gd,5,Typ,0,Attchd,1967.0,2.0,450.0,Y,0,0,5,2008,130000
853,8430,CollgCr,1Fam,1Story,5,5,1978,1978,HdBoard,HdBoard,BrkFace,136.0,TA,CBlock,424.0,1040.0,1040,0,0.0,2,0,3,TA,5,Typ,0,,,0.0,0.0,Y,0,0,8,2009,124000
2237,9060,IDOTRR,1Fam,2Story,5,6,1923,1999,Wd Sdng,Plywood,None,0.0,TA,BrkTil,311.0,859.0,942,886,0.0,2,0,3,Gd,6,Typ,0,Detchd,,,,Y,174,0,3,2007,150909
2585,12778,NAmes,1Fam,1Story,5,6,1952,2003,MetalSd,MetalSd,None,0.0,TA,CBlock,350.0,1008.0,1008,0,1.0,1,0,2,TA,4,Typ,0,Attchd,1952.0,1.0,280.0,Y,0,154,1,2006,139500
2193,8172,Edwards,1Fam,1Story,4,5,1955,1955,WdShing,Plywood,None,0.0,TA,CBlock,182.0,864.0,864,0,1.0,1,0,3,TA,5,Typ,0,Detchd,1996.0,2.0,528.0,N,196,0,10,2007,79275
2262,9037,Timber,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,32.0,Gd,PConc,1048.0,1476.0,1484,0,0.0,2,0,2,Ex,6,Typ,1,Attchd,2006.0,2.0,472.0,Y,120,33,12,2007,265900
1528,6292,SWISU,1Fam,1Story,6,5,1930,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,384.0,768.0,790,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1925.0,1.0,160.0,Y,0,141,4,2008,91000
370,11900,Gilbert,1Fam,2Story,5,6,1977,1977,HdBoard,Wd Sdng,BrkFace,157.0,TA,PConc,722.0,1122.0,946,988,1.0,2,1,3,TA,6,Typ,1,Attchd,1977.0,2.0,567.0,P,0,176,7,2009,185000
2629,7945,NAmes,1Fam,1Story,5,6,1959,1959,BrkFace,Wd Sdng,None,0.0,TA,CBlock,465.0,1150.0,1150,0,1.0,1,0,3,TA,6,Typ,0,Attchd,1959.0,1.0,300.0,Y,0,0,5,2006,141000
1703,16659,NridgHt,1Fam,2Story,8,5,2007,2008,VinylSd,VinylSd,None,0.0,Gd,PConc,1582.0,1582.0,1582,570,0.0,2,1,3,Gd,7,Typ,1,Detchd,2007.0,2.0,728.0,Y,0,368,6,2007,260116
793,9340,Edwards,1Fam,1Story,4,6,1941,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,328.0,672.0,672,0,1.0,1,0,2,TA,4,Typ,0,Attchd,1941.0,1.0,234.0,N,0,113,8,2009,113000
1429,11454,SawyerW,1Fam,SLvl,8,5,1995,1995,VinylSd,VinylSd,BrkFace,302.0,Gd,PConc,631.0,1401.0,1511,0,1.0,2,0,3,Gd,6,Typ,1,Attchd,1995.0,3.0,811.0,Y,168,42,2,2008,225000
648,8480,NAmes,1Fam,1Story,5,6,1945,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,93.0,793.0,793,0,1.0,1,0,2,Fa,4,Typ,0,Detchd,1945.0,1.0,240.0,Y,0,0,8,2009,113000
279,6305,Edwards,1Fam,SLvl,6,6,1975,1975,Plywood,Plywood,None,0.0,TA,CBlock,480.0,1008.0,1096,0,1.0,1,0,3,TA,5,Typ,1,Detchd,1975.0,1.0,352.0,Y,0,0,6,2010,125200
1705,9709,NridgHt,1Fam,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,120.0,Ex,PConc,140.0,918.0,958,1142,1.0,2,1,3,Ex,8,Typ,2,BuiltIn,2007.0,3.0,786.0,Y,172,104,9,2007,319500
1257,10930,NAmes,1Fam,1.5Fin,5,6,1945,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,333.0,913.0,1048,510,1.0,1,1,3,TA,6,Typ,1,Attchd,1962.0,1.0,288.0,Y,0,0,4,2008,140000
2894,50102,Timber,1Fam,1Story,6,5,1958,1958,Plywood,Plywood,None,0.0,TA,CBlock,723.0,1632.0,1650,0,1.0,1,0,2,TA,6,Typ,2,Attchd,1958.0,2.0,518.0,Y,0,0,3,2006,250764
1062,8899,NridgHt,1Fam,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,108.0,Ex,PConc,908.0,948.0,948,1140,0.0,2,1,4,Gd,10,Typ,1,BuiltIn,2007.0,3.0,656.0,Y,100,24,6,2008,250000
1729,10237,Gilbert,1Fam,2Story,6,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,768.0,768.0,768,768,0.0,2,1,3,Gd,6,Typ,1,Attchd,2005.0,2.0,400.0,Y,100,38,6,2007,176000
1925,9736,NAmes,1Fam,1Story,6,6,1957,1969,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,CBlock,525.0,1331.0,1721,0,0.0,1,0,4,TA,8,Typ,3,Attchd,1957.0,2.0,464.0,Y,0,0,4,2007,174850
415,2364,NPkVill,TwnhsE,2Story,6,5,1978,1978,Plywood,Brk Cmn,None,0.0,TA,CBlock,484.0,804.0,804,744,0.0,2,1,3,TA,7,Typ,1,Detchd,1978.0,2.0,440.0,Y,108,0,7,2009,147000
78,7892,SawyerW,TwnhsE,1Story,6,5,1979,1979,Plywood,Plywood,None,0.0,TA,CBlock,918.0,918.0,918,0,0.0,2,0,2,TA,5,Typ,1,Attchd,1979.0,1.0,264.0,Y,28,0,4,2010,99500
428,12350,NridgHt,1Fam,2Story,9,5,2009,2009,VinylSd,VinylSd,None,0.0,Gd,PConc,379.0,1365.0,1365,1325,1.0,2,1,3,Ex,8,Typ,1,Attchd,2009.0,3.0,864.0,Y,0,197,7,2009,398800
1756,7917,Gilbert,1Fam,2Story,6,5,1999,2000,VinylSd,VinylSd,None,0.0,TA,PConc,953.0,953.0,953,694,0.0,2,1,3,TA,7,Typ,1,Attchd,1999.0,2.0,460.0,Y,0,40,8,2007,175000
1280,7200,NAmes,1Fam,1Story,5,7,1954,1954,MetalSd,MetalSd,None,0.0,TA,CBlock,825.0,825.0,825,0,0.0,1,0,2,TA,4,Typ,0,Attchd,1954.0,1.0,350.0,Y,0,0,7,2008,109500
1928,12155,NAmes,1Fam,1Story,6,3,1970,1970,Plywood,Plywood,None,0.0,TA,CBlock,420.0,1657.0,1657,0,0.0,2,0,3,TA,7,Typ,1,Attchd,1970.0,2.0,484.0,Y,0,0,3,2007,163500
2671,7446,BrkSide,1Fam,1Story,4,5,1941,1950,WdShing,Wd Shng,None,0.0,TA,CBlock,522.0,788.0,788,0,0.0,1,0,2,TA,4,Typ,2,,,0.0,0.0,Y,0,0,4,2006,100000
2501,11025,NoRidge,1Fam,2Story,8,5,1992,1993,HdBoard,ImStucc,BrkFace,692.0,Gd,PConc,216.0,1334.0,1520,1306,1.0,2,1,3,Gd,9,Typ,3,Attchd,1992.0,3.0,888.0,Y,177,208,10,2006,334000
225,7832,Sawyer,1Fam,1Story,5,5,1968,1968,HdBoard,HdBoard,None,0.0,TA,CBlock,89.0,864.0,864,0,1.0,1,0,2,TA,4,Typ,0,Detchd,1969.0,1.0,280.0,Y,226,0,5,2010,137250
